x,y,z
-10,22,364.33
-10,23,400.83
-10,24,436.08
-10,25,476.34
-10,26,514.87
-10,27,559.7
-10,28,604.61
-10,29,650.3
-10,30,699.19
-10,31,750.56
-10,32,804.94
-10,33,856.99
-10,34,915.92
-10,35,974.41
-10,36,1036.51
-10,37,1100.45
-10,38,1165.28
-10,39,1230.34
-10,40,1300.39
-10,41,1371.46
-10,42,1444.35
-10,43,1519.61
-10,44,1597.07
-10,45,1673.5
-10,46,1756.2
-10,47,1838.8
-10,48,1924.29
-10,49,2010.7
-10,50,2100.26
-9,-50,3029.67
-9,-49,2923.15
-9,-48,2817.31
-9,-47,2712.96
-9,-46,2611.28
-9,-45,2511.05
-9,-44,2414.03
-9,-43,2315.84
-9,-42,2222.77
-9,-41,2132.09
-9,-40,2041.31
-9,-39,1951.74
-9,-38,1868.0
-9,-37,1783.05
-9,-36,1701.52
-9,-35,1622.62
-9,-34,1541.69
-9,-33,1466.78
-9,-32,1392.78
-9,-31,1320.4
-9,-30,1249.82
-9,-29,1182.97
-9,-28,1116.69
-9,-27,1053.6
-9,-26,991.72
-9,-25,930.58
-9,-24,874.44
-9,-23,817.21
-9,-22,763.27
-9,-21,712.41
-9,-20,660.75
-9,-19,612.82
-9,-18,565.71
-9,-17,525.96
-9,-16,482.25
-9,-15,441.46
-9,-14,403.2
-9,-13,365.32
-9,-12,333.31
-9,-11,301.68
-9,-10,270.56
-9,-9,243.9
-9,-8,217.95
-9,-7,193.08
-9,-6,170.63
-9,-5,148.99
-9,-4,132.7
-9,-3,114.17
-9,-2,103.46
-9,-1,91.91
-9,0,79.7
-9,1,73.96
-9,2,65.77
-9,3,64.14
-9,4,61.84
-9,5,60.49
-9,6,62.43
-9,7,64.9
-9,8,73.36
-9,9,80.47
-9,10,90.79
-9,11,103.25
-9,12,116.75
-9,13,132.79
-9,14,151.82
-9,15,172.27
-9,16,192.51
-9,17,218.49
-9,18,242.22
-9,19,272.72
-9,20,303.32
-9,21,332.1
-9,22,365.34
-9,23,402.49
-9,24,440.42
-9,25,482.47
-9,26,522.39
-9,27,567.54
-9,28,612.31
-9,29,661.08
-9,30,709.96
-9,31,766.03
-9,32,815.14
-9,33,873.47
-9,34,931.59
-9,35,990.72
-9,36,1053.04
-9,37,1115.79
-9,38,1184.37
-9,39,1250.03
-9,40,1322.45
-9,41,1391.45
-9,42,1466.57
-9,43,1543.97
-9,44,1621.4
-9,45,1701.49
-9,46,1782.61
-9,47,1867.06
-9,48,1951.18
-9,49,2041.66
-9,50,2131.91
-8,-50,2963.62
-8,-49,2855.44
-8,-48,2751.94
-8,-47,2648.36
-8,-46,2548.05
-8,-45,2449.23
-8,-44,2352.36
-8,-43,2255.91
-8,-42,2163.24
-8,-41,2073.06
-8,-40,1983.81
-8,-39,1897.53
-8,-38,1812.56
-8,-37,1727.6
-8,-36,1647.12
-8,-35,1569.68
-8,-34,1491.94
-8,-33,1416.44
-8,-32,1342.52
-8,-31,1272.91
-8,-30,1204.64
-8,-29,1136.48
-8,-28,1071.46
-8,-27,1007.55
-8,-26,948.05
-8,-25,891.29
-8,-24,830.85
-8,-23,777.97
-8,-22,725.48
-8,-21,673.54
-8,-20,624.19
-8,-19,577.96
-8,-18,531.62
-8,-17,488.44
-8,-16,446.05
-8,-15,408.13
-8,-14,370.23
-8,-13,336.9
-8,-12,304.24
-8,-11,272.59
-8,-10,243.99
-8,-9,217.73
-8,-8,193.14
-8,-7,168.31
-8,-6,150.08
-8,-5,128.21
-8,-4,112.28
-8,-3,97.28
-8,-2,84.82
-8,-1,72.78
-8,0,65.32
-8,1,58.23
-8,2,52.81
-8,3,47.38
-8,4,49.27
-8,5,46.98
-8,6,52.32
-8,7,57.97
-8,8,62.45
-8,9,73.37
-8,10,82.2
-8,11,95.86
-8,12,111.54
-8,13,128.17
-8,14,148.83
-8,15,166.93
-8,16,191.76
-8,17,217.39
-8,18,244.18
-8,19,273.55
-8,20,303.21
-8,21,336.81
-8,22,370.44
-8,23,409.53
-8,24,448.48
-8,25,489.34
-8,26,531.62
-8,27,578.15
-8,28,624.36
-8,29,673.36
-8,30,723.22
-8,31,777.14
-8,32,831.18
-8,33,889.34
-8,34,947.93
-8,35,1007.77
-8,36,1071.64
-8,37,1137.27
-8,38,1201.96
-8,39,1272.81
-8,40,1343.57
-8,41,1416.62
-8,42,1491.69
-8,43,1569.1
-8,44,1646.88
-8,45,1730.64
-8,46,1810.1
-8,47,1896.28
-8,48,1983.18
-8,49,2072.03
-8,50,2165.17
-7,-50,2897.91
-7,-49,2793.56
-7,-48,2688.12
-7,-47,2586.99
-7,-46,2485.16
-7,-45,2390.96
-7,-44,2291.89
-7,-43,2197.85
-7,-42,2106.94
-7,-41,2016.2
-7,-40,1928.32
-7,-39,1843.64
-7,-38,1758.66
-7,-37,1675.78
-7,-36,1598.45
-7,-35,1517.92
-7,-34,1443.07
-7,-33,1367.91
-7,-32,1296.67
-7,-31,1229.0
-7,-30,1158.84
-7,-29,1092.36
-7,-28,1028.87
-7,-27,966.76
-7,-26,907.66
-7,-25,848.91
-7,-24,793.08
-7,-23,739.9
-7,-22,687.73
-7,-21,637.71
-7,-20,588.71
-7,-19,542.7
-7,-18,496.83
-7,-17,456.19
-7,-16,416.86
-7,-15,378.75
-7,-14,344.48
-7,-13,309.66
-7,-12,278.5
-7,-11,246.83
-7,-10,217.89
-7,-9,191.98
-7,-8,167.95
-7,-7,147.54
-7,-6,127.2
-7,-5,109.28
-7,-4,92.46
-7,-3,79.33
-7,-2,67.25
-7,-1,54.36
-7,0,49.49
-7,1,42.14
-7,2,39.77
-7,3,36.6
-7,4,35.6
-7,5,38.7
-7,6,44.15
-7,7,48.54
-7,8,59.06
-7,9,67.42
-7,10,77.99
-7,11,92.38
-7,12,109.42
-7,13,127.46
-7,14,146.02
-7,15,169.7
-7,16,193.02
-7,17,220.96
-7,18,247.36
-7,19,275.21
-7,20,308.05
-7,21,341.4
-7,22,377.92
-7,23,418.15
-7,24,456.2
-7,25,496.73
-7,26,544.17
-7,27,589.89
-7,28,636.37
-7,29,685.58
-7,30,739.13
-7,31,793.83
-7,32,848.11
-7,33,905.49
-7,34,966.93
-7,35,1028.3
-7,36,1092.34
-7,37,1157.09
-7,38,1226.29
-7,39,1297.11
-7,40,1369.58
-7,41,1442.29
-7,42,1521.32
-7,43,1598.28
-7,44,1677.27
-7,45,1757.32
-7,46,1842.34
-7,47,1928.66
-7,48,2016.99
-7,49,2107.02
-7,50,2199.02
-6,-50,2834.15
-6,-49,2731.34
-6,-48,2626.86
-6,-47,2525.92
-6,-46,2428.49
-6,-45,2329.9
-6,-44,2235.08
-6,-43,2141.96
-6,-42,2051.24
-6,-41,1964.09
-6,-40,1875.72
-6,-39,1791.83
-6,-38,1707.44
-6,-37,1626.02
-6,-36,1548.24
-6,-35,1471.93
-6,-34,1395.99
-6,-33,1325.06
-6,-32,1251.52
-6,-31,1183.38
-6,-30,1114.98
-6,-29,1050.92
-6,-28,989.08
-6,-27,926.75
-6,-26,868.77
-6,-25,811.93
-6,-24,756.31
-6,-23,701.56
-6,-22,649.72
-6,-21,603.24
-6,-20,554.57
-6,-19,511.48
-6,-18,466.59
-6,-17,426.03
-6,-16,388.39
-6,-15,350.7
-6,-14,315.8
-6,-13,283.11
-6,-12,251.52
-6,-11,223.24
-6,-10,196.5
-6,-9,171.11
-6,-8,147.85
-6,-7,127.73
-6,-6,107.57
-6,-5,91.79
-6,-4,77.43
-6,-3,61.33
-6,-2,52.11
-6,-1,42.75
-6,0,36.14
-6,1,31.61
-6,2,27.25
-6,3,28.76
-6,4,29.47
-6,5,30.67
-6,6,35.52
-6,7,41.6
-6,8,51.62
-6,9,63.48
-6,10,75.41
-6,11,88.35
-6,12,107.0
-6,13,127.23
-6,14,147.78
-6,15,170.43
-6,16,197.08
-6,17,225.41
-6,18,252.8
-6,19,282.38
-6,20,315.83
-6,21,352.56
-6,22,387.56
-6,23,425.59
-6,24,468.42
-6,25,510.35
-6,26,558.45
-6,27,601.93
-6,28,651.8
-6,29,702.28
-6,30,755.79
-6,31,810.06
-6,32,868.58
-6,33,927.23
-6,34,987.78
-6,35,1050.84
-6,36,1115.57
-6,37,1183.98
-6,38,1251.64
-6,39,1322.98
-6,40,1395.39
-6,41,1471.04
-6,42,1548.37
-6,43,1625.56
-6,44,1710.17
-6,45,1788.81
-6,46,1877.74
-6,47,1963.5
-6,48,2051.38
-6,49,2141.56
-6,50,2239.21
-5,-50,2775.07
-5,-49,2671.24
-5,-48,2569.52
-5,-47,2467.99
-5,-46,2370.93
-5,-45,2275.61
-5,-44,2181.84
-5,-43,2088.2
-5,-42,1997.82
-5,-41,1911.45
-5,-40,1826.98
-5,-39,1740.63
-5,-38,1659.58
-5,-37,1579.17
-5,-36,1500.75
-5,-35,1425.16
-5,-34,1351.55
-5,-33,1280.76
-5,-32,1208.91
-5,-31,1140.81
-5,-30,1074.3
-5,-29,1011.86
-5,-28,948.63
-5,-27,888.9
-5,-26,831.33
-5,-25,775.19
-5,-24,722.54
-5,-23,668.63
-5,-22,618.52
-5,-21,569.22
-5,-20,524.29
-5,-19,481.65
-5,-18,438.94
-5,-17,395.99
-5,-16,359.83
-5,-15,323.66
-5,-14,290.36
-5,-13,257.67
-5,-12,228.66
-5,-11,200.47
-5,-10,175.41
-5,-9,150.78
-5,-8,129.33
-5,-7,109.13
-5,-6,89.61
-5,-5,74.3
-5,-4,61.6
-5,-3,49.5
-5,-2,40.78
-5,-1,30.57
-5,0,24.43
-5,1,18.65
-5,2,18.85
-5,3,21.03
-5,4,20.27
-5,5,25.23
-5,6,32.51
-5,7,38.65
-5,8,49.65
-5,9,61.13
-5,10,73.3
-5,11,93.21
-5,12,108.01
-5,13,128.33
-5,14,151.59
-5,15,177.37
-5,16,201.59
-5,17,228.33
-5,18,257.92
-5,19,291.41
-5,20,326.71
-5,21,360.86
-5,22,398.4
-5,23,439.63
-5,24,481.03
-5,25,526.32
-5,26,571.08
-5,27,620.69
-5,28,668.95
-5,29,723.05
-5,30,773.31
-5,31,830.24
-5,32,889.07
-5,33,950.43
-5,34,1010.36
-5,35,1074.49
-5,36,1140.73
-5,37,1208.1
-5,38,1277.98
-5,39,1349.56
-5,40,1425.6
-5,41,1502.56
-5,42,1578.91
-5,43,1659.66
-5,44,1742.97
-5,45,1823.76
-5,46,1909.83
-5,47,1999.17
-5,48,2090.13
-5,49,2180.82
-5,50,2274.98
-4,-50,2715.72
-4,-49,2613.7
-4,-48,2511.42
-4,-47,2413.1
-4,-46,2315.54
-4,-45,2220.83
-4,-44,2130.14
-4,-43,2037.0
-4,-42,1947.53
-4,-41,1861.4
-4,-40,1775.12
-4,-39,1692.19
-4,-38,1612.84
-4,-37,1532.17
-4,-36,1457.4
-4,-35,1379.78
-4,-34,1307.97
-4,-33,1237.0
-4,-32,1167.79
-4,-31,1102.17
-4,-30,1036.86
-4,-29,972.46
-4,-28,909.33
-4,-27,854.7
-4,-26,795.15
-4,-25,741.3
-4,-24,686.91
-4,-23,636.53
-4,-22,587.22
-4,-21,541.9
-4,-20,494.32
-4,-19,451.6
-4,-18,410.92
-4,-17,373.13
-4,-16,336.71
-4,-15,300.8
-4,-14,266.64
-4,-13,237.32
-4,-12,208.01
-4,-11,179.9
-4,-10,154.83
-4,-9,134.97
-4,-8,113.02
-4,-7,93.42
-4,-6,75.6
-4,-5,61.51
-4,-4,47.9
-4,-3,37.01
-4,-2,28.44
-4,-1,21.44
-4,0,16.42
-4,1,13.38
-4,2,11.88
-4,3,12.18
-4,4,16.52
-4,5,20.01
-4,6,27.93
-4,7,37.54
-4,8,48.56
-4,9,59.26
-4,10,75.8
-4,11,92.97
-4,12,113.0
-4,13,134.51
-4,14,157.28
-4,15,181.51
-4,16,208.28
-4,17,238.62
-4,18,266.84
-4,19,300.23
-4,20,335.77
-4,21,374.54
-4,22,411.57
-4,23,453.82
-4,24,496.13
-4,25,540.65
-4,26,587.92
-4,27,636.37
-4,28,689.64
-4,29,740.78
-4,30,795.59
-4,31,853.03
-4,32,912.66
-4,33,973.85
-4,34,1037.11
-4,35,1100.19
-4,36,1166.15
-4,37,1235.03
-4,38,1307.11
-4,39,1380.53
-4,40,1455.46
-4,41,1531.49
-4,42,1611.64
-4,43,1693.61
-4,44,1775.81
-4,45,1859.98
-4,46,1947.17
-4,47,2038.59
-4,48,2126.69
-4,49,2220.82
-4,50,2318.18
-3,-50,2659.49
-3,-49,2555.88
-3,-48,2457.91
-3,-47,2359.68
-3,-46,2263.4
-3,-45,2168.48
-3,-44,2076.99
-3,-43,1987.76
-3,-42,1898.66
-3,-41,1813.97
-3,-40,1728.86
-3,-39,1646.95
-3,-38,1567.72
-3,-37,1489.43
-3,-36,1412.5
-3,-35,1338.71
-3,-34,1267.13
-3,-33,1197.83
-3,-32,1127.42
-3,-31,1064.13
-3,-30,999.55
-3,-29,937.79
-3,-28,875.88
-3,-27,819.51
-3,-26,762.13
-3,-25,708.26
-3,-24,657.02
-3,-23,606.13
-3,-22,558.91
-3,-21,514.37
-3,-20,468.34
-3,-19,427.44
-3,-18,388.21
-3,-17,347.26
-3,-16,312.27
-3,-15,279.53
-3,-14,247.32
-3,-13,218.05
-3,-12,188.98
-3,-11,164.14
-3,-10,138.64
-3,-9,117.72
-3,-8,97.58
-3,-7,80.04
-3,-6,63.56
-3,-5,49.38
-3,-4,36.32
-3,-3,27.02
-3,-2,18.48
-3,-1,12.14
-3,0,10.86
-3,1,6.57
-3,2,5.86
-3,3,10.69
-3,4,13.9
-3,5,19.77
-3,6,27.46
-3,7,34.61
-3,8,49.18
-3,9,63.31
-3,10,77.25
-3,11,94.91
-3,12,117.5
-3,13,137.55
-3,14,161.02
-3,15,191.9
-3,16,217.44
-3,17,246.02
-3,18,280.29
-3,19,313.36
-3,20,349.46
-3,21,387.99
-3,22,426.35
-3,23,469.94
-3,24,512.51
-3,25,558.67
-3,26,607.14
-3,27,659.82
-3,28,709.66
-3,29,762.25
-3,30,819.61
-3,31,876.1
-3,32,938.91
-3,33,996.55
-3,34,1063.52
-3,35,1128.92
-3,36,1195.79
-3,37,1266.99
-3,38,1339.64
-3,39,1414.82
-3,40,1487.75
-3,41,1566.81
-3,42,1648.45
-3,43,1728.6
-3,44,1811.62
-3,45,1898.72
-3,46,1984.71
-3,47,2076.74
-3,48,2170.86
-3,49,2263.59
-3,50,2358.72
-2,-50,2603.79
-2,-49,2501.56
-2,-48,2402.54
-2,-47,2306.5
-2,-46,2211.84
-2,-45,2118.63
-2,-44,2027.74
-2,-43,1940.56
-2,-42,1853.58
-2,-41,1767.44
-2,-40,1682.89
-2,-39,1602.89
-2,-38,1526.33
-2,-37,1445.9
-2,-36,1372.11
-2,-35,1299.41
-2,-34,1229.29
-2,-33,1158.79
-2,-32,1090.8
-2,-31,1026.42
-2,-30,964.45
-2,-29,902.65
-2,-28,843.3
-2,-27,787.93
-2,-26,730.81
-2,-25,679.39
-2,-24,627.34
-2,-23,577.69
-2,-22,532.5
-2,-21,487.04
-2,-20,444.29
-2,-19,402.79
-2,-18,363.13
-2,-17,327.72
-2,-16,291.14
-2,-15,260.9
-2,-14,227.46
-2,-13,200.18
-2,-12,171.43
-2,-11,146.49
-2,-10,124.03
-2,-9,101.78
-2,-8,84.83
-2,-7,67.85
-2,-6,53.79
-2,-5,39.21
-2,-4,28.78
-2,-3,19.23
-2,-2,12.73
-2,-1,6.2
-2,0,4.72
-2,1,3.83
-2,2,4.49
-2,3,6.87
-2,4,10.71
-2,5,18.94
-2,6,26.97
-2,7,38.0
-2,8,52.28
-2,9,67.83
-2,10,83.91
-2,11,103.66
-2,12,122.4
-2,13,148.38
-2,14,172.14
-2,15,198.75
-2,16,227.77
-2,17,259.02
-2,18,290.74
-2,19,327.72
-2,20,362.84
-2,21,401.39
-2,22,446.0
-2,23,487.11
-2,24,532.53
-2,25,577.7
-2,26,628.38
-2,27,677.64
-2,28,731.07
-2,29,789.01
-2,30,844.3
-2,31,903.5
-2,32,964.66
-2,33,1026.3
-2,34,1093.4
-2,35,1158.74
-2,36,1226.79
-2,37,1299.29
-2,38,1371.77
-2,39,1446.77
-2,40,1526.51
-2,41,1603.46
-2,42,1684.18
-2,43,1767.36
-2,44,1851.59
-2,45,1938.85
-2,46,2027.24
-2,47,2118.21
-2,48,2211.8
-2,49,2307.34
-2,50,2406.35
-1,-50,2550.6
-1,-49,2449.09
-1,-48,2354.08
-1,-47,2256.09
-1,-46,2161.67
-1,-45,2072.8
-1,-44,1980.06
-1,-43,1892.59
-1,-42,1808.28
-1,-41,1721.71
-1,-40,1641.23
-1,-39,1560.86
-1,-38,1482.54
-1,-37,1406.77
-1,-36,1331.97
-1,-35,1260.31
-1,-34,1192.67
-1,-33,1121.73
-1,-32,1055.86
-1,-31,992.12
-1,-30,930.88
-1,-29,870.92
-1,-28,813.09
-1,-27,757.78
-1,-26,701.52
-1,-25,649.99
-1,-24,601.23
-1,-23,553.21
-1,-22,507.72
-1,-21,463.92
-1,-20,421.51
-1,-19,380.91
-1,-18,341.89
-1,-17,307.68
-1,-16,273.19
-1,-15,240.46
-1,-14,209.77
-1,-13,183.21
-1,-12,157.68
-1,-11,132.03
-1,-10,110.38
-1,-9,92.34
-1,-8,71.6
-1,-7,57.31
-1,-6,42.39
-1,-5,32.74
-1,-4,19.41
-1,-3,12.1
-1,-2,6.09
-1,-1,3.51
-1,0,2.4
-1,1,0.97
-1,2,2.08
-1,3,9.0
-1,4,14.97
-1,5,20.89
-1,6,31.13
-1,7,40.97
-1,8,57.01
-1,9,73.04
-1,10,91.87
-1,11,111.09
-1,12,132.66
-1,13,156.22
-1,14,183.29
-1,15,211.68
-1,16,241.26
-1,17,271.61
-1,18,307.24
-1,19,343.99
-1,20,380.31
-1,21,419.72
-1,22,462.88
-1,23,507.25
-1,24,552.12
-1,25,599.46
-1,26,651.96
-1,27,704.68
-1,28,758.75
-1,29,814.4
-1,30,870.13
-1,31,930.8
-1,32,993.39
-1,33,1054.87
-1,34,1122.6
-1,35,1189.79
-1,36,1260.96
-1,37,1335.74
-1,38,1408.16
-1,39,1481.09
-1,40,1561.14
-1,41,1642.38
-1,42,1723.5
-1,43,1806.62
-1,44,1893.18
-1,45,1979.74
-1,46,2072.16
-1,47,2162.45
-1,48,2257.8
-1,49,2351.17
-1,50,2450.92
0,-50,2499.09
0,-49,2401.72
0,-48,2304.28
0,-47,2208.81
0,-46,2116.65
0,-45,2022.91
0,-44,1935.98
0,-43,1847.42
0,-42,1764.07
0,-41,1681.85
0,-40,1600.7
0,-39,1520.67
0,-38,1444.7
0,-37,1368.66
0,-36,1297.68
0,-35,1225.07
0,-34,1155.76
0,-33,1088.2
0,-32,1024.65
0,-31,960.87
0,-30,901.33
0,-29,839.11
0,-28,782.19
0,-27,729.48
0,-26,675.07
0,-25,624.49
0,-24,576.29
0,-23,529.57
0,-22,484.51
0,-21,441.05
0,-20,400.18
0,-19,362.49
0,-18,322.35
0,-17,288.91
0,-16,255.63
0,-15,224.89
0,-14,195.61
0,-13,170.46
0,-12,144.55
0,-11,121.73
0,-10,100.42
0,-9,81.09
0,-8,63.93
0,-7,49.63
0,-6,35.08
0,-5,26.05
0,-4,14.89
0,-3,7.67
0,-2,3.1
0,-1,1.07
0,0,0.32
0,1,2.08
0,2,3.22
0,3,9.14
0,4,15.97
0,5,25.24
0,6,35.68
0,7,47.69
0,8,64.77
0,9,80.19
0,10,101.79
0,11,121.39
0,12,143.17
0,13,170.2
0,14,196.12
0,15,225.02
0,16,254.6
0,17,288.62
0,18,323.89
0,19,360.47
0,20,399.78
0,21,440.59
0,22,485.6
0,23,530.04
0,24,576.26
0,25,625.72
0,26,675.26
0,27,729.53
0,28,783.58
0,29,842.31
0,30,899.95
0,31,959.2
0,32,1022.0
0,33,1088.13
0,34,1156.02
0,35,1225.23
0,36,1295.46
0,37,1368.23
0,38,1443.8
0,39,1519.84
0,40,1599.02
0,41,1678.22
0,42,1763.61
0,43,1848.59
0,44,1935.57
0,45,2025.08
0,46,2115.96
0,47,2208.86
0,48,2304.39
0,49,2400.09
0,50,2499.51
1,-50,2450.04
1,-49,2352.94
1,-48,2255.16
1,-47,2162.18
1,-46,2072.08
1,-45,1980.45
1,-44,1893.38
1,-43,1807.29
1,-42,1722.37
1,-41,1641.5
1,-40,1559.01
1,-39,1482.79
1,-38,1408.71
1,-37,1334.62
1,-36,1262.52
1,-35,1190.95
1,-34,1121.3
1,-33,1057.83
1,-32,991.73
1,-31,932.05
1,-30,872.29
1,-29,811.69
1,-28,756.73
1,-27,702.73
1,-26,650.46
1,-25,601.65
1,-24,552.32
1,-23,507.3
1,-22,464.42
1,-21,421.26
1,-20,379.34
1,-19,343.83
1,-18,308.01
1,-17,271.52
1,-16,241.51
1,-15,210.55
1,-14,182.9
1,-13,155.05
1,-12,133.07
1,-11,109.56
1,-10,91.42
1,-9,73.18
1,-8,57.0
1,-7,44.28
1,-6,31.02
1,-5,23.0
1,-4,12.98
1,-3,5.68
1,-2,2.53
1,-1,1.46
1,0,1.43
1,1,2.97
1,2,5.63
1,3,13.21
1,4,20.4
1,5,30.33
1,6,44.85
1,7,56.7
1,8,74.15
1,9,91.79
1,10,110.48
1,11,130.72
1,12,157.96
1,13,182.42
1,14,211.65
1,15,240.82
1,16,273.51
1,17,305.73
1,18,344.88
1,19,379.18
1,20,420.79
1,21,463.72
1,22,507.62
1,23,553.09
1,24,602.8
1,25,650.17
1,26,701.07
1,27,756.72
1,28,814.59
1,29,871.65
1,30,930.91
1,31,993.14
1,32,1056.7
1,33,1122.58
1,34,1191.04
1,35,1260.09
1,36,1331.05
1,37,1406.74
1,38,1484.45
1,39,1560.72
1,40,1640.1
1,41,1722.8
1,42,1804.6
1,43,1893.2
1,44,1979.69
1,45,2071.6
1,46,2162.71
1,47,2257.89
1,48,2354.57
1,49,2452.11
1,50,2551.56
2,-50,2404.94
2,-49,2305.86
2,-48,2212.01
2,-47,2117.83
2,-46,2028.11
2,-45,1938.87
2,-44,1851.53
2,-43,1768.33
2,-42,1683.22
2,-41,1601.89
2,-40,1524.95
2,-39,1446.55
2,-38,1371.14
2,-37,1299.77
2,-36,1228.64
2,-35,1159.74
2,-34,1092.75
2,-33,1026.67
2,-32,963.73
2,-31,902.31
2,-30,843.72
2,-29,786.73
2,-28,733.15
2,-27,677.65
2,-26,628.03
2,-25,579.52
2,-24,531.52
2,-23,487.04
2,-22,445.1
2,-21,403.57
2,-20,362.61
2,-19,326.25
2,-18,292.59
2,-17,259.35
2,-16,228.56
2,-15,200.09
2,-14,170.88
2,-13,146.92
2,-12,125.73
2,-11,103.66
2,-10,84.07
2,-9,66.5
2,-8,50.77
2,-7,40.99
2,-6,28.89
2,-5,18.27
2,-4,11.98
2,-3,7.99
2,-2,4.78
2,-1,3.15
2,0,3.53
2,1,8.9
2,2,11.52
2,3,18.8
2,4,27.64
2,5,38.55
2,6,52.01
2,7,65.92
2,8,84.39
2,9,104.11
2,10,124.07
2,11,145.4
2,12,172.0
2,13,197.28
2,14,229.1
2,15,258.34
2,16,292.22
2,17,328.77
2,18,364.23
2,19,403.0
2,20,443.13
2,21,485.98
2,22,531.2
2,23,577.97
2,24,628.64
2,25,680.06
2,26,731.76
2,27,788.68
2,28,843.82
2,29,903.11
2,30,961.14
2,31,1027.72
2,32,1092.43
2,33,1158.71
2,34,1229.08
2,35,1299.91
2,36,1370.01
2,37,1448.59
2,38,1524.1
2,39,1603.47
2,40,1685.17
2,41,1768.05
2,42,1855.5
2,43,1940.13
2,44,2026.78
2,45,2119.61
2,46,2212.07
2,47,2307.37
2,48,2404.38
2,49,2503.06
2,50,2603.46
3,-50,2360.5
3,-49,2262.85
3,-48,2166.0
3,-47,2076.55
3,-46,1987.4
3,-45,1899.56
3,-44,1812.33
3,-43,1729.87
3,-42,1645.88
3,-41,1566.85
3,-40,1489.12
3,-39,1413.53
3,-38,1339.14
3,-37,1267.94
3,-36,1196.66
3,-35,1129.46
3,-34,1063.66
3,-33,998.65
3,-32,936.03
3,-31,875.89
3,-30,819.67
3,-29,763.92
3,-28,709.36
3,-27,657.35
3,-26,608.47
3,-25,558.52
3,-24,511.9
3,-23,468.53
3,-22,426.01
3,-21,386.71
3,-20,348.2
3,-19,312.58
3,-18,279.79
3,-17,246.36
3,-16,216.64
3,-15,188.56
3,-14,166.11
3,-13,138.96
3,-12,117.02
3,-11,96.74
3,-10,78.88
3,-9,63.1
3,-8,51.89
3,-7,35.99
3,-6,26.25
3,-5,19.74
3,-4,11.38
3,-3,9.36
3,-2,7.35
3,-1,8.23
3,0,8.57
3,1,13.35
3,2,21.12
3,3,24.8
3,4,36.43
3,5,47.4
3,6,63.56
3,7,79.0
3,8,96.93
3,9,116.79
3,10,139.59
3,11,162.83
3,12,187.97
3,13,216.89
3,14,246.14
3,15,278.89
3,16,314.39
3,17,348.07
3,18,387.37
3,19,426.87
3,20,469.25
3,21,513.89
3,22,557.53
3,23,606.57
3,24,658.76
3,25,707.93
3,26,762.35
3,27,817.67
3,28,875.47
3,29,938.94
3,30,997.67
3,31,1062.34
3,32,1127.65
3,33,1198.27
3,34,1266.91
3,35,1338.62
3,36,1413.76
3,37,1487.61
3,38,1568.16
3,39,1647.71
3,40,1729.97
3,41,1812.52
3,42,1898.73
3,43,1988.08
3,44,2078.59
3,45,2167.54
3,46,2263.39
3,47,2359.76
3,48,2457.15
3,49,2556.02
3,50,2659.41
4,-50,2317.43
4,-49,2220.31
4,-48,2127.39
4,-47,2037.06
4,-46,1947.75
4,-45,1861.04
4,-44,1776.98
4,-43,1693.57
4,-42,1611.97
4,-41,1532.09
4,-40,1455.85
4,-39,1381.72
4,-38,1306.85
4,-37,1237.5
4,-36,1167.72
4,-35,1102.39
4,-34,1037.35
4,-33,972.65
4,-32,912.43
4,-31,854.27
4,-30,796.31
4,-29,740.08
4,-28,689.73
4,-27,635.17
4,-26,587.35
4,-25,540.62
4,-24,497.29
4,-23,452.53
4,-22,412.59
4,-21,372.35
4,-20,335.33
4,-19,301.76
4,-18,268.77
4,-17,236.27
4,-16,207.02
4,-15,181.19
4,-14,156.44
4,-13,129.79
4,-12,111.35
4,-11,91.57
4,-10,75.97
4,-9,62.45
4,-8,45.19
4,-7,36.17
4,-6,29.25
4,-5,20.77
4,-4,15.87
4,-3,15.37
4,-2,11.33
4,-1,14.17
4,0,16.43
4,1,20.61
4,2,27.97
4,3,36.39
4,4,47.26
4,5,59.59
4,6,76.79
4,7,92.31
4,8,112.19
4,9,133.69
4,10,157.55
4,11,179.81
4,12,208.67
4,13,236.46
4,14,269.54
4,15,301.2
4,16,336.73
4,17,373.09
4,18,412.29
4,19,452.09
4,20,495.92
4,21,542.38
4,22,587.03
4,23,636.84
4,24,687.68
4,25,739.66
4,26,795.88
4,27,853.58
4,28,912.83
4,29,972.92
4,30,1034.75
4,31,1100.21
4,32,1166.94
4,33,1237.71
4,34,1307.38
4,35,1382.11
4,36,1455.04
4,37,1532.01
4,38,1611.93
4,39,1693.16
4,40,1775.09
4,41,1859.79
4,42,1946.81
4,43,2037.26
4,44,2127.37
4,45,2221.47
4,46,2316.01
4,47,2412.99
4,48,2511.66
4,49,2615.28
4,50,2716.91
5,-50,2274.58
5,-49,2181.43
5,-48,2089.01
5,-47,1998.78
5,-46,1911.03
5,-45,1823.71
5,-44,1740.74
5,-43,1659.16
5,-42,1577.42
5,-41,1500.57
5,-40,1426.06
5,-39,1350.48
5,-38,1278.38
5,-37,1208.96
5,-36,1140.43
5,-35,1073.56
5,-34,1012.25
5,-33,949.24
5,-32,890.54
5,-31,830.86
5,-30,774.41
5,-29,721.17
5,-28,669.9
5,-27,619.78
5,-26,569.54
5,-25,525.47
5,-24,481.11
